sale_id,vin,dealer_id,sale_date,msrp,discount_amount,sale_price,finance_type,sales_channel,trade_in_flag,days_on_lot
254,ZFAX40R1828544728,DLR3924,2022-03-31,63200.0,9105.83,54094.17,Loan,Rental,1,1
255,1C66RCYA557729856,DLR5121,2023-12-08,63900.0,3267.56,60632.44,Loan,Retail,1,15
256,ZAR59UPKV57165036,DLR7099,2023-11-12,45200.0,3231.93,41968.07,Loan,Retail,1,27
257,1C3D05Y2024234404,DLR3166,2024-08-09,82500.0,6681.58,75818.42,Loan,Retail,1,27
258,1B397SD4T75289253,DLR6785,2022-03-17,33300.0,387.86,32912.14,Loan,Retail,1,29
259,1C4R349CY07956393,DLR3650,2024-11-21,34800.0,3181.62,31618.38,Lease,Retail,0,11
260,ZAR826GZV47754116,DLR4387,2023-01-27,48100.0,6889.3,41210.7,Cash,Fleet,0,6
261,1C47F6F7934999805,DLR9783,2022-09-12,30800.0,2177.63,28622.37,Loan,Retail,1,68
262,ZAR826GZV47754116,DLR2124,2023-11-26,48100.0,8899.35,39200.65,Loan,Rental,0,1
263,3C6U95A0Z52614498,DLR3996,2023-07-01,84300.0,5889.96,78410.04,Cash,Retail,0,20
264,ZFARD56AE63892733,DLR7877,2023-08-25,62300.0,2294.17,60005.83,Loan,Retail,1,15
265,ZARR9C81D02218049,DLR3389,2024-06-28,60600.0,1540.12,59059.88,Cash,Retail,0,15
266,1C419S0PN24118706,DLR4190,2024-06-09,34300.0,5624.3,28675.7,Loan,Rental,0,2
267,ZFAV3F2SZ68074201,DLR7618,2024-01-15,26000.0,451.03,25548.97,Loan,Retail,1,1
268,1B34K2SHR72380131,DLR3389,2022-05-18,41100.0,793.54,40306.46,Loan,Retail,1,96
269,2C39Y8TZL13456478,DLR4885,2022-03-08,89400.0,3080.08,86319.92,Lease,Retail,1,2
270,2C35SGDFS21775718,DLR6653,2022-10-09,85000.0,6843.21,78156.79,Loan,Retail,0,21
271,1C3C4N28A85492388,DLR1116,2023-01-17,85000.0,3394.28,81605.72,Loan,Retail,0,17
272,1C6K2K6ER92430052,DLR6935,2023-06-18,35500.0,2067.19,33432.81,Loan,Retail,0,42
273,1C44R612N45150572,DLR4965,2022-06-01,57700.0,3514.54,54185.46,Lease,Retail,1,38
274,1C476U0N900180549,DLR5600,2023-10-17,32000.0,2371.61,29628.39,Lease,Retail,0,16
275,ZFADZK0Y683513963,DLR5157,2023-09-07,30300.0,1133.9,29166.1,Lease,Retail,0,1
276,1C3LSM6K848470920,DLR3776,2024-11-07,52200.0,4668.71,47531.29,Lease,Retail,0,14
277,1B3KBP3SD95052146,DLR9908,2024-10-08,75200.0,5165.82,70034.18,Loan,Retail,1,4
278,1C6W4J0KZ87505606,DLR1137,2022-09-23,45500.0,1954.81,43545.19,Loan,Retail,0,25
279,3C62VUPYJ17435224,DLR5408,2024-12-12,42000.0,2194.72,39805.28,Loan,Retail,0,13
280,1C419S0PN24118706,DLR9399,2023-10-12,34300.0,2134.61,32165.39,Loan,Retail,0,32
281,1B3KBP3SD95052146,DLR9099,2022-09-20,75200.0,11139.0,64061.0,Loan,Fleet,0,13
282,ZAR826GZV47754116,DLR9399,2024-06-05,48100.0,3436.11,44663.89,Loan,Fleet,0,1
283,ZARNPY3J950374735,DLR3262,2022-12-04,28000.0,2187.14,25812.86,Lease,Retail,1,83
284,1C4Y2955N48136760,DLR3996,2023-08-05,28400.0,1340.46,27059.54,Lease,Retail,0,14
285,3C6VVZLAJ02047508,DLR9399,2023-09-13,85000.0,7395.65,77604.35,Lease,Retail,0,1
286,ZARYYFAEA43582378,DLR7099,2022-11-12,28700.0,2307.36,26392.64,Lease,Retail,0,11
287,1C4AKGEJL07137588,DLR7296,2022-03-26,93700.0,2732.28,90967.72,Cash,Retail,0,21
288,2C34J4CAB87222265,DLR4013,2023-06-27,57300.0,6237.43,51062.57,Loan,Fleet,0,3
289,2C30Y9JPN07517257,DLR6833,2023-08-17,95000.0,3991.99,91008.01,Loan,Retail,0,64
290,1C4VVEAWU93793465,DLR7618,2023-09-02,41500.0,1051.88,40448.12,Loan,Retail,1,12
291,1C4V0E5T554410948,DLR5706,2023-02-22,45000.0,1375.4,43624.6,Lease,Retail,1,167
292,1B3YMYB9Z37940255,DLR9099,2024-01-29,35200.0,2739.14,32460.86,Loan,Retail,1,35
293,1B31861UA07283153,DLR3095,2023-07-02,30000.0,2101.52,27898.48,Cash,Retail,0,1
294,1B3398CSK83502536,DLR7906,2024-05-06,45500.0,5285.09,40214.91,Loan,Fleet,0,3
295,1B3SC60T686617199,DLR4013,2023-10-03,85000.0,5070.03,79929.97,Loan,Retail,0,70
296,3C6MLZ5LZ29854339,DLR5706,2024-10-18,30000.0,3515.85,26484.15,Loan,Fleet,0,1
297,3C68LA21146305242,DLR6703,2024-11-01,41300.0,4604.85,36695.15,Loan,Retail,0,70
298,1B3EB9X2S85733168,DLR5480,2022-04-14,48800.0,841.32,47958.68,Lease,Retail,0,6
299,1B397SD4T75289253,DLR8904,2022-01-17,33300.0,2645.13,30654.87,Lease,Retail,0,104
300,ZFAV3F2SZ68074201,DLR7618,2022-04-15,26000.0,1981.98,24018.02,Loan,Retail,0,27
301,1C4BM92G455827752,DLR6653,2024-03-02,48500.0,4919.74,43580.26,Loan,Fleet,0,1
302,ZARRAMZPF41603506,DLR7906,2022-07-18,55600.0,2834.37,52765.63,Lease,Retail,1,22
303,3C6V9D41K94384972,DLR3776,2022-10-23,34900.0,2160.88,32739.12,Loan,Retail,0,70
304,3C6U95A0Z52614498,DLR1760,2023-11-14,84300.0,13782.8,70517.2,Loan,Fleet,0,23
305,3C6YT3DHZ35454737,DLR7081,2022-10-14,46300.0,3792.04,42507.96,Lease,Retail,1,1
306,1C64Y3EK461740028,DLR7906,2023-09-05,50900.0,1704.16,49195.84,Loan,Retail,0,3
307,ZFARZE9T119802920,DLR4885,2023-09-06,42000.0,2044.34,39955.66,Loan,Retail,1,20
308,1B3EGE3AV38560397,DLR6570,2023-09-23,55000.0,4856.46,50143.54,Loan,Retail,1,52
309,3C6NXZXST05052908,DLR3924,2023-06-28,57200.0,7662.9,49537.1,Loan,Fleet,0,1
310,1C40PYFS836688833,DLR5480,2024-02-18,42000.0,1294.15,40705.85,Loan,Retail,1,10
311,3C63VC0U857154386,DLR3641,2023-10-05,65500.0,5965.72,59534.28,Loan,Retail,1,79
312,ZARCC79FL57663492,DLR9071,2024-08-23,46200.0,3392.23,42807.77,Cash,Retail,1,9
313,2C35SGDFS21775718,DLR8069,2023-10-28,85000.0,16369.98,68630.02,Loan,Rental,0,1
314,ZFAWAHZ5W07857154,DLR3166,2024-07-30,94300.0,3597.67,90702.33,Loan,Retail,0,1
315,1C6JXVEKU51916768,DLR6935,2023-05-20,66200.0,5149.88,61050.12,Loan,Retail,0,5
316,1C66RCYA557729856,DLR3262,2023-08-15,63900.0,5690.83,58209.17,Loan,Retail,0,60
317,ZFAV3F2SZ68074201,DLR6924,2023-07-15,26000.0,1598.7,24401.3,Loan,Retail,0,5
318,3C6BXWXSG16548193,DLR6703,2023-12-08,31500.0,4485.53,27014.47,Loan,Rental,0,6
319,1C3D05Y2024234404,DLR8904,2022-06-11,82500.0,898.05,81601.95,Loan,Retail,0,17
320,ZFAAC4XSD26941748,DLR8901,2023-07-10,28000.0,1079.8,26920.2,Loan,Retail,0,18
321,ZAR7D5J6112236852,DLR3148,2023-05-06,35200.0,974.34,34225.66,Loan,Retail,0,56
322,1B3L18ZG125759823,DLR5480,2022-07-25,84400.0,7368.18,77031.82,Loan,Retail,0,2
323,3C675WV0P10386890,DLR3717,2022-11-20,46000.0,1627.46,44372.54,Lease,Retail,0,30
324,1B3ASLX3M18801711,DLR5408,2023-02-13,44700.0,2009.11,42690.89,Loan,Retail,1,97
325,1C6JCAVWA70003524,DLR5600,2023-04-21,56000.0,619.08,55380.92,Lease,Retail,0,40
326,2C3X84Z1M02637704,DLR3166,2024-05-05,63300.0,4957.76,58342.24,Lease,Retail,0,62
327,1B3X791RD68469072,DLR6703,2024-10-11,26000.0,942.98,25057.02,Lease,Retail,0,24
328,2C33ZC1MD20665936,DLR5157,2022-08-08,95000.0,19674.08,75325.92,Loan,Rental,0,44
329,ZARCJVPWX73925450,DLR2972,2024-12-09,49100.0,3013.21,46086.79,Lease,Retail,0,18
330,1C4VVEAWU93793465,DLR5706,2022-08-19,41500.0,3198.16,38301.84,Lease,Retail,0,78
331,3C6BJ4S3Z95986758,DLR7877,2022-01-29,34100.0,2868.94,31231.06,Loan,Fleet,0,18
332,1C3AXGWN027801813,DLR3166,2024-04-10,70600.0,5141.04,65458.96,Cash,Retail,0,114
333,1C6JXVEKU51916768,DLR7877,2022-10-15,66200.0,6710.06,59489.94,Lease,Retail,1,18
334,ZARYYFAEA43582378,DLR2124,2023-04-28,28700.0,765.05,27934.95,Loan,Retail,0,2
335,ZFARH8E2D14313744,DLR4013,2022-01-24,67100.0,3713.07,63386.93,Loan,Retail,0,22
336,1C6WHYHD437588986,DLR5706,2024-10-26,42000.0,8748.3,33251.7,Loan,Rental,0,5
337,ZAR7D5J6112236852,DLR3095,2023-08-28,35200.0,1033.8,34166.2,Lease,Retail,0,17
338,1B3EGE3AV38560397,DLR6785,2024-02-05,55000.0,1879.8,53120.2,Loan,Retail,0,30
339,1C4CSPZT700602653,DLR9680,2023-05-22,68300.0,4397.36,63902.64,Lease,Retail,0,180
340,ZFAWAHZ5W07857154,DLR3101,2022-08-18,94300.0,4802.13,89497.87,Loan,Retail,0,24
341,1C65CC5P855006532,DLR4013,2022-11-03,35500.0,3301.22,32198.78,Lease,Retail,1,14
342,ZARRAMZPF41603506,DLR8069,2024-11-11,55600.0,3638.75,51961.25,Cash,Retail,1,44
343,ZARZBNP3Z90728842,DLR6570,2024-07-24,36700.0,2281.16,34418.84,Loan,Retail,1,92
344,2C38A1VRW97961816,DLR8921,2024-03-21,49100.0,2828.07,46271.93,Loan,Retail,1,32
345,1C6PLMLFT15937882,DLR5098,2023-12-07,83900.0,4641.39,79258.61,Loan,Retail,1,29
346,1B3398CSK83502536,DLR5121,2024-04-17,45500.0,1813.66,43686.34,Loan,Retail,0,21
347,ZFA0XEPZ501753931,DLR6570,2024-02-06,66100.0,4723.38,61376.62,Lease,Retail,0,6
348,1B35C35DY50072448,DLR7474,2022-06-14,85000.0,6146.59,78853.41,Loan,Retail,0,14
349,1C65CC5P855006532,DLR9099,2024-03-15,35500.0,916.98,34583.02,Lease,Retail,1,7
350,1C6TXFXAK71747066,DLR3717,2022-02-16,46700.0,2210.89,44489.11,Lease,Retail,1,85
351,ZFARH8E2D14313744,DLR7474,2023-04-16,67100.0,1190.91,65909.09,Loan,Retail,0,20
352,1B35C35DY50072448,DLR3641,2022-03-07,85000.0,6293.81,78706.19,Lease,Retail,0,38
353,ZAR72KZ1264120703,DLR8921,2022-07-26,40700.0,3145.55,37554.45,Loan,Retail,0,29
354,ZARYYFAEA43582378,DLR5480,2023-05-17,28700.0,1329.63,27370.37,Loan,Retail,1,35
355,1C4NBBJ2961072534,DLR3848,2022-10-14,28300.0,2544.11,25755.89,Loan,Retail,0,13
356,1B3ASLX3M18801711,DLR4013,2023-10-16,44700.0,2293.71,42406.29,Lease,Retail,0,78
357,1C3EVW8DD77888265,DLR9908,2023-09-11,35000.0,6288.8,28711.2,Loan,Rental,0,4
358,1C3LSM6K848470920,DLR7511,2022-05-05,52200.0,2369.05,49830.95,Lease,Retail,1,44
359,ZARBYK5BY27444931,DLR5098,2024-10-12,85000.0,8383.93,76616.07,Loan,Retail,0,45
360,ZAR826GZV47754116,DLR7474,2024-12-10,48100.0,4818.48,43281.52,Loan,Retail,1,4
361,1B3LRXLWV33402274,DLR7474,2023-01-12,29000.0,1512.24,27487.76,Lease,Retail,1,16
362,ZFAX40R1828544728,DLR5644,2024-08-06,63200.0,1942.68,61257.32,Lease,Retail,0,4
363,ZFA7D9F8J14736535,DLR3949,2024-03-06,34300.0,1104.23,33195.77,Lease,Retail,0,1
364,1C6W4J0KZ87505606,DLR1004,2022-07-09,45500.0,7301.92,38198.08,Cash,Fleet,0,33
365,1B3398CSK83502536,DLR3389,2022-03-22,45500.0,913.8,44586.2,Lease,Retail,0,5
366,1B3LRXLWV33402274,DLR6924,2023-03-21,29000.0,4330.26,24669.74,Loan,Fleet,0,15
367,1C3GDRPS169043821,DLR3935,2023-03-10,89800.0,15094.28,74705.72,Loan,Rental,0,1
368,2C3FC5XH714220896,DLR5408,2023-05-12,94000.0,4114.09,89885.91,Loan,Retail,1,147
369,1C3ZSHC3D32388660,DLR3381,2023-08-03,32200.0,2494.65,29705.35,Loan,Retail,1,5
370,1B31AVW0K12525937,DLR7081,2024-10-15,73600.0,4528.76,69071.24,Lease,Retail,0,5
371,2C3WAJ3L864332468,DLR1852,2023-02-21,24000.0,1814.04,22185.96,Loan,Retail,1,77
372,1B3YMYB9Z37940255,DLR5644,2022-02-03,35200.0,4920.64,30279.36,Loan,Rental,0,5
373,ZARU9S2NH77245356,DLR3794,2023-02-06,35000.0,2355.12,32644.88,Lease,Retail,0,19
374,ZFADZK0Y683513963,DLR7296,2023-06-12,30300.0,1991.52,28308.48,Lease,Retail,0,42
375,2C39Y8TZL13456478,DLR6785,2022-12-11,89400.0,8682.55,80717.45,Loan,Retail,1,54
376,1B3H1Z6CP02501652,DLR2972,2022-05-01,42800.0,3104.5,39695.5,Lease,Retail,1,101
377,ZAR1WCR7P45307074,DLR5480,2022-01-14,42000.0,3970.15,38029.85,Loan,Fleet,0,3
378,ZFAX40R1828544728,DLR3935,2023-03-24,63200.0,1009.19,62190.81,Lease,Retail,0,9
379,ZFAAC4XSD26941748,DLR7906,2024-09-16,28000.0,2262.44,25737.56,Loan,Retail,1,17
380,1C4CSPZT700602653,DLR8921,2024-12-20,68300.0,4414.44,63885.56,Loan,Retail,1,51
381,ZARU9S2NH77245356,DLR9071,2024-05-31,35000.0,3425.22,31574.78,Loan,Fleet,0,1
382,1C3GDRPS169043821,DLR3794,2024-12-14,89800.0,4709.99,85090.01,Loan,Retail,0,28
383,ZARPMK3EW85853752,DLR3276,2024-02-04,46100.0,3430.76,42669.24,Loan,Retail,0,17
384,2C3EKTCRP40226511,DLR3262,2022-06-15,84400.0,7559.3,76840.7,Loan,Fleet,0,13
385,ZAR59UPKV57165036,DLR7474,2024-02-12,45200.0,3202.63,41997.37,Cash,Retail,1,15
386,2C38XSVWZ86939344,DLR6833,2024-06-07,32400.0,434.75,31965.25,Lease,Retail,0,92
387,2C3JJVJW632950016,DLR3101,2024-08-31,56000.0,2709.59,53290.41,Lease,Retail,0,79
388,1C6GELJJH79370660,DLR7511,2023-10-07,61100.0,6576.93,54523.07,Loan,Retail,1,1
389,2C3HXJM3C94262809,DLR6703,2022-06-07,82800.0,4343.3,78456.7,Loan,Retail,0,57
390,ZFACPJEN123636469,DLR2972,2023-11-11,31500.0,1994.38,29505.62,Lease,Retail,0,10
391,ZFAF0T7UY00896748,DLR3276,2024-10-22,48000.0,4968.69,43031.31,Loan,Retail,1,1
392,1B3A3K3SM52122577,DLR5170,2022-06-05,51600.0,3430.17,48169.83,Lease,Fleet,0,33
393,ZFAR87XYE95636516,DLR3381,2022-03-02,61600.0,8859.5,52740.5,Loan,Fleet,0,8
394,2C3ZVB19V60621593,DLR1137,2024-02-08,34500.0,2317.65,32182.35,Loan,Retail,1,5
395,1C4GM1X2G59461962,DLR6172,2023-08-28,65800.0,1422.03,64377.97,Cash,Retail,1,30
396,2C3KGUHH514044532,DLR3794,2024-03-08,68500.0,951.01,67548.99,Cash,Retail,1,34
397,1C3SZZE9S29087337,DLR3776,2022-06-28,55300.0,2797.3,52502.7,Loan,Retail,0,24
398,ZARGXGNY272326080,DLR9294,2023-12-26,32000.0,2480.22,29519.78,Loan,Retail,0,96
399,ZFARZE9T119802920,DLR2124,2022-01-26,42000.0,1109.62,40890.38,Cash,Retail,0,37
400,2C3KS10V798622848,DLR1116,2024-12-03,36000.0,1758.12,34241.88,Loan,Retail,1,95
401,1C6TXFXAK71747066,DLR3262,2023-07-04,46700.0,1599.57,45100.43,Loan,Retail,1,59
402,ZARSBNKY905359709,DLR5408,2022-06-07,28200.0,5310.11,22889.89,Loan,Rental,0,25
403,3C6V9D41K94384972,DLR7906,2023-02-05,34900.0,1323.32,33576.68,Cash,Retail,1,36
404,1C4GM1X2G59461962,DLR6172,2024-02-18,65800.0,1043.68,64756.32,Loan,Retail,0,28
405,ZAR8C7Y1H82521720,DLR5422,2022-10-06,29200.0,1882.96,27317.04,Lease,Retail,0,15
406,1C3VBAFTR75805028,DLR5408,2023-10-06,64700.0,4683.54,60016.46,Loan,Retail,1,65
407,1B3A3K3SM52122577,DLR4965,2023-05-12,51600.0,4142.46,47457.54,Lease,Retail,1,71
408,ZFARD56AE63892733,DLR4885,2023-02-14,62300.0,2233.91,60066.09,Loan,Retail,0,22
409,2C3P6TXK246789341,DLR5706,2023-03-06,66100.0,3699.56,62400.44,Lease,Retail,0,1
410,2C3FC5XH714220896,DLR9294,2024-10-19,94000.0,6448.99,87551.01,Loan,Retail,1,40
411,1B3BNWBC356229392,DLR3794,2024-05-16,34000.0,2328.24,31671.76,Lease,Retail,0,80
412,ZARR9C81D02218049,DLR7618,2024-12-30,60600.0,5146.46,55453.54,Lease,Retail,0,81
413,1B3KBP3SD95052146,DLR2972,2022-03-17,75200.0,2872.83,72327.17,Lease,Retail,0,5
414,1C3GDRPS169043821,DLR3276,2022-08-12,89800.0,8489.6,81310.4,Loan,Retail,0,28
415,3C6V9D41K94384972,DLR1760,2024-03-29,34900.0,2459.04,32440.96,Lease,Retail,1,14
416,2C3Z41ZUY43312942,DLR2938,2024-11-28,40900.0,3428.84,37471.16,Loan,Retail,1,6
417,1B397SD4T75289253,DLR1004,2024-03-12,33300.0,1507.37,31792.63,Loan,Retail,1,15
418,1C6PLMLFT15937882,DLR2029,2024-05-01,83900.0,16700.74,67199.26,Cash,Rental,0,1
419,1B3EGE3AV38560397,DLR5644,2023-12-15,55000.0,4448.98,50551.02,Loan,Retail,1,45
420,2C3L0159E35342202,DLR5408,2023-12-15,55700.0,3457.28,52242.72,Loan,Retail,0,48
421,1C6W4J0KZ87505606,DLR1852,2022-05-18,45500.0,4387.04,41112.96,Loan,Fleet,0,11
422,2C3G25NTJ19992884,DLR2856,2022-12-03,40700.0,7489.63,33210.37,Loan,Rental,0,36
423,ZFAMBHRVX46717238,DLR1137,2022-11-24,52400.0,5438.22,46961.78,Loan,Retail,0,42
424,1C66RCYA557729856,DLR7618,2024-06-04,63900.0,4028.89,59871.11,Lease,Retail,0,73
425,ZFAJN6FPL62670412,DLR4610,2024-05-29,28500.0,586.89,27913.11,Loan,Retail,0,1
426,ZFA0XEPZ501753931,DLR5121,2022-07-28,66100.0,3932.07,62167.93,Loan,Retail,1,16
427,ZAR5E5J0476452446,DLR3641,2023-06-22,33100.0,760.72,32339.28,Lease,Retail,1,12
428,ZARWTTTVS03143886,DLR2124,2024-03-14,69300.0,5181.29,64118.71,Lease,Retail,0,19
429,2C38A1VRW97961816,DLR3262,2022-06-23,49100.0,1911.56,47188.44,Loan,Retail,1,40
430,ZFA0XEPZ501753931,DLR1004,2022-10-17,66100.0,2420.0,63680.0,Loan,Retail,1,84
431,ZFARH8E2D14313744,DLR2124,2022-12-21,67100.0,2262.47,64837.53,Loan,Retail,1,30
432,ZAR25M2JA78568443,DLR1852,2024-07-12,35800.0,6332.09,29467.91,Lease,Fleet,0,8
433,ZFA7D2KC243645137,DLR1639,2024-02-26,30100.0,1596.08,28503.92,Loan,Retail,0,80
434,1C3C4N28A85492388,DLR6570,2024-06-28,85000.0,2869.53,82130.47,Cash,Retail,0,3
435,1C6ZPT1FB86412639,DLR5157,2022-03-08,28000.0,1465.06,26534.94,Loan,Retail,0,15
436,1B3EGE3AV38560397,DLR6833,2024-11-12,55000.0,2706.11,52293.89,Cash,Retail,0,17
437,2C3EKTCRP40226511,DLR3776,2022-03-27,84400.0,2592.65,81807.35,Loan,Retail,1,14
438,1C4V0E5T554410948,DLR1116,2023-09-02,45000.0,1459.58,43540.42,Loan,Retail,0,16
439,2C3WAJ3L864332468,DLR5600,2024-06-18,24000.0,544.79,23455.21,Lease,Retail,1,11
440,1B3EGE3AV38560397,DLR3148,2023-12-20,55000.0,9495.94,45504.06,Loan,Fleet,0,2
441,1C4KYLCD975626268,DLR7906,2022-10-13,34100.0,5938.48,28161.52,Loan,Fleet,0,1
442,ZFAF0T7UY00896748,DLR4885,2023-12-20,48000.0,4391.94,43608.06,Loan,Retail,1,20
443,ZFARR4YWK66413376,DLR5157,2023-08-16,85000.0,14962.88,70037.12,Loan,Rental,0,26
444,1B3Y64CFL75216695,DLR2938,2022-10-05,30000.0,5995.92,24004.08,Loan,Rental,0,1
445,ZAR6VB7L857730128,DLR7511,2022-09-17,30000.0,1874.51,28125.49,Cash,Retail,1,132
446,1C4V0E5T554410948,DLR1116,2024-03-15,45000.0,651.36,44348.64,Loan,Retail,1,60
447,3C6LK3D5Y61921159,DLR4610,2022-06-04,61400.0,9928.92,51471.08,Loan,Fleet,0,20
448,1B3KBP3SD95052146,DLR7511,2024-01-26,75200.0,6136.37,69063.63,Loan,Retail,0,7
449,2C34J4CAB87222265,DLR5600,2024-07-27,57300.0,3717.47,53582.53,Lease,Retail,0,19
450,1C44R612N45150572,DLR6703,2023-03-23,57700.0,8424.75,49275.25,Loan,Fleet,0,4
451,1C3CW4VLC63646308,DLR8904,2023-11-23,84600.0,3517.65,81082.35,Loan,Retail,0,3
452,1C4KYLCD975626268,DLR7296,2024-07-30,34100.0,1147.85,32952.15,Lease,Retail,1,40
453,1C47F6F7934999805,DLR6785,2022-01-02,30800.0,808.26,29991.74,Lease,Retail,0,52
454,2C3FC5XH714220896,DLR3262,2022-11-22,94000.0,15855.05,78144.95,Loan,Fleet,0,20
455,2C3HXJM3C94262809,DLR3776,2022-12-05,82800.0,5392.37,77407.63,Loan,Retail,0,78
456,1C3D05Y2024234404,DLR5170,2024-05-29,82500.0,1598.12,80901.88,Cash,Retail,0,54
457,2C3EKTCRP40226511,DLR9399,2023-04-09,84400.0,3172.31,81227.69,Cash,Retail,1,21
458,1B31AVW0K12525937,DLR3095,2024-05-14,73600.0,3218.82,70381.18,Loan,Retail,1,11
459,ZFAMBHRVX46717238,DLR2856,2022-07-31,52400.0,7097.48,45302.52,Loan,Fleet,0,2
460,1C3LSM6K848470920,DLR3949,2022-10-20,52200.0,5294.72,46905.28,Loan,Retail,0,3
461,ZAR72KZ1264120703,DLR6614,2024-06-20,40700.0,430.53,40269.47,Lease,Retail,0,16
462,3C6U95A0Z52614498,DLR7906,2024-06-25,84300.0,3857.02,80442.98,Loan,Retail,0,31
463,2C3FXZJYT42714264,DLR3148,2024-02-26,48500.0,1004.28,47495.72,Lease,Retail,1,16
464,ZAR826GZV47754116,DLR3276,2023-05-24,48100.0,1617.4,46482.6,Lease,Retail,0,46
465,1B3X791RD68469072,DLR2029,2024-11-09,26000.0,1524.34,24475.66,Loan,Retail,0,18
466,ZFACUT9VN46920737,DLR9908,2024-10-10,28400.0,2180.29,26219.71,Loan,Retail,0,74
467,ZAR25M2JA78568443,DLR6653,2024-12-17,35800.0,4367.76,31432.24,Cash,Fleet,0,3
468,ZARYYFAEA43582378,DLR1852,2022-09-28,28700.0,4571.14,24128.86,Loan,Fleet,0,9
469,3C6P4TCB222514775,DLR3166,2024-08-22,40800.0,4444.73,36355.27,Cash,Fleet,0,1
470,ZFA7D2KC243645137,DLR6935,2022-05-04,30100.0,4630.58,25469.42,Loan,Rental,0,1
471,1C3ZSHC3D32388660,DLR9071,2024-04-30,32200.0,1683.3,30516.7,Loan,Retail,0,39
472,ZARSBNKY905359709,DLR3794,2022-06-11,28200.0,2250.9,25949.1,Loan,Retail,0,38
473,2C3Z41ZUY43312942,DLR1533,2023-11-01,40900.0,3476.79,37423.21,Loan,Retail,0,78
474,1C4AKGEJL07137588,DLR5121,2023-09-28,93700.0,7139.39,86560.61,Lease,Retail,1,29
475,1C6DCR1NE09564894,DLR5600,2022-04-23,85000.0,4661.62,80338.38,Lease,Retail,0,18
476,ZARYYFAEA43582378,DLR3095,2022-01-26,28700.0,2133.82,26566.18,Loan,Retail,0,5
477,3C6MLVFX481528000,DLR3996,2024-11-25,42000.0,3612.17,38387.83,Loan,Fleet,0,5
478,1C6WRZ5JB45771929,DLR9399,2023-07-05,32200.0,2845.85,29354.15,Lease,Retail,1,62
479,ZARYYFAEA43582378,DLR5098,2023-07-12,28700.0,763.39,27936.61,Lease,Retail,0,30
480,1C476U0N900180549,DLR6833,2024-07-21,32000.0,2043.11,29956.89,Lease,Retail,1,5
481,3C6VZMTLT32258551,DLR3979,2023-06-07,34000.0,5176.85,28823.15,Loan,Fleet,0,2
482,1C3N9VNEW40078518,DLR7081,2022-01-26,30000.0,2217.41,27782.59,Loan,Retail,1,8
483,3C6362BX409149499,DLR3794,2023-01-02,48100.0,4992.72,43107.28,Loan,Fleet,0,26
484,1C66RCYA557729856,DLR6570,2023-04-05,63900.0,733.32,63166.68,Lease,Retail,1,7
485,2C3JJVJW632950016,DLR6653,2022-04-18,56000.0,2238.76,53761.24,Lease,Retail,0,31
486,1C66RCYA557729856,DLR7618,2022-05-22,63900.0,7242.26,56657.74,Loan,Fleet,0,1
487,1C3LSZE8916846722,DLR5600,2023-02-15,32000.0,1400.73,30599.27,Lease,Retail,0,6
488,ZAR1WCR7P45307074,DLR1116,2024-08-08,42000.0,7866.21,34133.79,Lease,Rental,0,31
489,1B3XMYXZ068696345,DLR2972,2024-04-19,28700.0,1428.9,27271.1,Loan,Retail,0,8
490,1C46GJD2646198988,DLR3935,2023-11-18,62100.0,3752.1,58347.9,Loan,Retail,0,14
491,1C6ML91RY43758636,DLR3650,2023-05-03,85000.0,3305.49,81694.51,Lease,Retail,0,14
492,1C6WRZ5JB45771929,DLR5644,2023-04-20,32200.0,3856.06,28343.94,Loan,Fleet,0,6
493,1C3D05Y2024234404,DLR1004,2024-07-27,82500.0,5395.12,77104.88,Cash,Retail,1,35
494,2C33ZC1MD20665936,DLR6703,2022-06-03,95000.0,4477.57,90522.43,Loan,Retail,1,14
495,1B38920ZT45972558,DLR5157,2023-06-19,65700.0,11224.08,54475.92,Loan,Rental,0,4
496,ZFAF0T7UY00896748,DLR3381,2023-10-14,48000.0,4693.91,43306.09,Loan,Retail,0,25
497,2C34J4CAB87222265,DLR3949,2022-12-03,57300.0,3431.49,53868.51,Loan,Retail,1,15
498,1B397SD4T75289253,DLR4190,2023-03-02,33300.0,2130.75,31169.25,Lease,Retail,1,84
499,1C3VBAFTR75805028,DLR3262,2023-11-03,64700.0,5911.49,58788.51,Lease,Retail,0,27
500,1C4KYLCD975626268,DLR6703,2024-11-17,34100.0,3129.86,30970.14,Loan,Retail,0,12
501,3C6362BX409149499,DLR3166,2022-03-05,48100.0,3703.13,44396.87,Loan,Fleet,0,2
502,1C6JXVEKU51916768,DLR2938,2022-10-14,66200.0,5581.73,60618.27,Cash,Retail,0,36
503,1C4H5E08P02819855,DLR6742,2024-03-31,93800.0,3871.48,89928.52,Loan,Retail,0,55
504,1C4SLCB3V52236406,DLR7099,2023-06-15,41100.0,420.99,40679.01,Lease,Retail,1,1
505,ZAR826GZV47754116,DLR1448,2023-11-11,48100.0,4686.92,43413.08,Lease,Retail,1,12
506,1B3CRVCTL97040587,DLR4013,2024-06-06,68200.0,2669.39,65530.61,Cash,Retail,0,43
507,1C4R349CY07956393,DLR3166,2023-12-26,34800.0,1838.87,32961.13,Loan,Retail,1,37
508,2C3WAJ3L864332468,DLR3794,2022-03-12,24000.0,1115.49,22884.51,Loan,Retail,0,2
